station_id,observed_at,precip_mm,temp_c
DK1707,2025-12-09T11:00:00Z,9.1,3.1
DK1651,2025-10-28T11:00:00Z,2.8,9.8
DK1098,2025-09-17T17:00:00Z,4.8,15.8
DK1637,2025-07-15T05:00:00Z,0.0,20.3
DK1259,2026-03-11T11:00:00Z,0.4,7.2
DK1735,2025-09-05T05:00:00Z,1.2,17.2
DK1294,2025-06-28T17:00:00Z,3.7,16.5
DK1126,2025-04-02T11:00:00Z,-999.0,4.6
DK1504,2025-03-21T17:00:00Z,0.0,4.3
DK1098,2025-07-29T11:00:00Z,0.0,24.2
DK1154,2026-01-14T23:00:00Z,0.3,-2.6
DK1511,2025-06-23T05:00:00Z,0.6,12.1
DK1567,2026-04-05T23:00:00Z,0.0,7.2
DK1119,2025-02-19T17:00:00Z,0.0,-1.5
DK1581,2025-01-24T05:00:00Z,0.0,-1.4
DK1455,2026-03-17T11:00:00Z,1.8,8.8
DK1406,2026-04-07T17:00:00Z,1.0,5.6
DK1196,2025-11-06T17:00:00Z,0.0,2.0
DK1154,2026-04-06T05:00:00Z,0.0,7.9
DK1483,2025-07-08T05:00:00Z,0.0,18.0
DK1336,2025-12-22T17:00:00Z,11.9,2.0
DK1231,2026-03-05T17:00:00Z,0.0,5.3
DK1133,2025-05-23T17:00:00Z,0.0,9.9
DK1413,2025-02-04T11:00:00Z,7.7,0.9
DK1336,2025-08-22T23:00:00Z,0.0,18.7
DK1616,2025-04-25T17:00:00Z,0.0,9.1
DK1210,2025-04-01T11:00:00Z,0.0,11.0
DK1133,2025-05-29T17:00:00Z,0.0,11.6
DK1833,2025-11-21T11:00:00Z,0.0,6.1
DK1434,2025-10-05T11:00:00Z,-999.0,11.2
DK1189,2025-06-02T17:00:00Z,0.0,15.0
DK1399,2025-03-05T17:00:00Z,1.7,3.1
DK1553,2025-12-21T23:00:00Z,12.8,-0.2
DK1784,2025-12-09T17:00:00Z,0.0,1.2
DK1721,2025-12-18T11:00:00Z,0.0,3.6
DK1000,2025-04-11T05:00:00Z,3.6,5.6
DK1014,2025-02-07T17:00:00Z,0.0,3.4
DK1203,2026-01-11T23:00:00Z,4.3,-1.9
DK1637,2026-06-05T05:00:00Z,0.0,14.8
DK1035,2025-02-28T05:00:00Z,0.0,1.4
DK1021,2026-01-09T23:00:00Z,0.0,-3.6
DK1616,2025-12-18T23:00:00Z,0.5,1.6
DK1616,2026-01-13T23:00:00Z,0.0,-1.5
DK1525,2026-04-19T05:00:00Z,0.0,7.1
DK1413,2025-09-30T17:00:00Z,0.0,8.1
DK1567,2025-09-13T17:00:00Z,10.5,14.0
DK1266,2026-04-28T11:00:00Z,0.0,7.4
DK1812,2025-10-26T05:00:00Z,0.0,11.3
DK1833,2025-03-13T23:00:00Z,0.0,-1.0
DK1091,2025-05-25T11:00:00Z,0.0,15.1
DK1777,2026-01-25T17:00:00Z,0.0,4.4
DK1476,2025-12-04T11:00:00Z,2.1,-0.3
DK1399,2025-11-18T11:00:00Z,21.6,4.0
DK1441,2026-05-15T05:00:00Z,0.0,7.0
DK1721,2026-04-23T05:00:00Z,0.0,6.8
DK1651,2025-03-14T11:00:00Z,0.0,1.8
DK1007,2025-09-19T23:00:00Z,0.0,10.8
DK1231,2025-06-21T11:00:00Z,0.0,17.2
DK1007,2025-01-14T23:00:00Z,21.8,-3.8
DK1448,2025-11-19T05:00:00Z,0.0,-0.4
DK1070,2025-03-28T05:00:00Z,0.0,2.1
DK1623,2025-09-11T11:00:00Z,0.0,15.7
DK1210,2025-04-27T11:00:00Z,6.9,12.6
DK1805,2025-06-10T23:00:00Z,0.9,14.4
DK1413,2025-09-30T05:00:00Z,1.4,11.2
DK1007,2025-05-09T23:00:00Z,1.1,5.7
DK1567,2025-12-16T05:00:00Z,0.0,3.5
DK1469,2026-03-06T11:00:00Z,-9999.0,6.5
DK1770,2025-12-13T23:00:00Z,0.0,-0.7
DK1511,2026-03-02T23:00:00Z,1.2,4.4
DK1490,2026-04-18T17:00:00Z,0.0,9.9
DK1056,2025-04-04T05:00:00Z,0.0,3.4
DK1686,2026-03-28T11:00:00Z,2.4,6.9
DK1728,2025-10-31T17:00:00Z,0.2,8.7
DK1644,2025-07-12T05:00:00Z,0.1,15.1
DK1581,2025-10-03T23:00:00Z,3.1,5.6
DK1756,2025-08-18T05:00:00Z,0.0,18.5
DK1084,2025-10-27T05:00:00Z,0.0,9.1
DK1392,2025-04-25T05:00:00Z,0.0,8.8
DK1469,2025-10-27T17:00:00Z,0.0,8.6
DK1315,2026-06-03T17:00:00Z,0.0,14.9
DK1301,2025-08-16T11:00:00Z,9.2,21.8
DK1364,2026-02-15T11:00:00Z,16.4,1.9
DK1329,2026-04-23T05:00:00Z,0.0,11.4
DK1098,2026-05-20T17:00:00Z,0.0,10.5
DK1406,2025-04-13T17:00:00Z,0.0,5.2
DK1812,2026-01-11T05:00:00Z,27.1,-4.7
DK1371,2025-06-21T05:00:00Z,3.3,13.9
DK1511,2025-12-05T23:00:00Z,4.7,2.1
DK1098,2025-06-24T17:00:00Z,0.4,20.2
DK1154,2025-08-25T05:00:00Z,0.5,14.2
DK1427,2025-03-07T17:00:00Z,0.0,5.7
DK1553,2025-03-31T05:00:00Z,0.0,3.5
DK1672,2025-04-16T11:00:00Z,0.0,8.8
DK1679,2026-05-28T17:00:00Z,1.3,15.4
DK1322,2026-02-08T23:00:00Z,4.0,-2.5
DK1315,2025-02-01T23:00:00Z,18.9,-2.3
DK1504,2025-11-19T11:00:00Z,0.0,10.8
DK1707,2026-06-14T11:00:00Z,0.0,18.9
DK1434,2025-04-25T11:00:00Z,0.0,10.0
DK1413,2025-11-14T17:00:00Z,10.1,7.7
DK1420,2025-04-26T05:00:00Z,-999.0,6.8
DK1217,2025-04-25T05:00:00Z,0.0,8.0
DK1455,2026-03-31T23:00:00Z,0.9,2.1
DK1133,2025-07-12T23:00:00Z,3.5,10.7
DK1476,2025-08-23T23:00:00Z,4.3,17.1
DK1364,2025-04-27T17:00:00Z,1.8,10.1
DK1553,2025-03-27T23:00:00Z,0.3,6.5
DK1763,2025-01-31T05:00:00Z,4.2,3.1
DK1455,2026-01-20T11:00:00Z,3.4,1.5
DK1014,2025-07-27T23:00:00Z,2.9,16.1
DK1084,2026-03-01T11:00:00Z,0.0,5.8
DK1637,2025-01-18T11:00:00Z,2.0,-0.3
DK1707,2025-12-13T11:00:00Z,0.0,5.2
DK1357,2025-10-19T23:00:00Z,4.6,4.8
DK1357,2026-05-13T11:00:00Z,0.0,19.8
DK1308,2025-02-09T11:00:00Z,0.0,1.1
DK1273,2025-12-23T17:00:00Z,13.4,-1.2
DK1406,2026-03-31T11:00:00Z,1.4,10.3
DK1469,2025-04-22T23:00:00Z,6.2,7.4
DK1756,2025-03-09T11:00:00Z,0.0,3.5
DK1350,2025-12-14T05:00:00Z,0.0,-1.1
DK1371,2025-03-28T11:00:00Z,0.0,7.6
DK1756,2025-08-11T11:00:00Z,37.7,19.1
DK1021,2025-04-21T17:00:00Z,0.0,10.2
DK1567,2025-04-06T05:00:00Z,3.3,10.4
DK1406,2025-03-27T05:00:00Z,0.0,4.1
DK1119,2025-04-21T11:00:00Z,0.0,10.8
DK1098,2025-04-12T11:00:00Z,8.3,9.4
DK1140,2025-01-21T23:00:00Z,0.0,1.3
DK1189,2025-02-13T11:00:00Z,0.0,5.2
DK1217,2026-03-26T17:00:00Z,0.0,3.3
DK1728,2025-02-06T17:00:00Z,0.0,2.0
DK1224,2026-03-05T11:00:00Z,0.0,5.1
DK1525,2025-10-28T11:00:00Z,0.0,10.2
DK1385,2026-06-27T23:00:00Z,0.4,15.6
DK1161,2025-05-26T23:00:00Z,0.0,10.3
DK1357,2025-10-28T05:00:00Z,10.3,8.4
DK1245,2026-01-15T11:00:00Z,0.0,3.1
DK1119,2025-09-20T11:00:00Z,-9999.0,13.3
DK1217,2025-10-21T17:00:00Z,0.0,11.6
DK1581,2025-12-07T23:00:00Z,2.0,-1.6
DK1021,2025-05-25T17:00:00Z,0.0,13.6
DK1490,2025-06-08T05:00:00Z,1.1,14.9
DK1434,2025-10-26T11:00:00Z,0.0,10.1
DK1756,2026-01-17T05:00:00Z,0.0,-4.1
DK1021,2025-07-07T05:00:00Z,0.0,20.5
DK1714,2026-03-24T23:00:00Z,0.0,6.6
DK1637,2025-08-02T23:00:00Z,0.0,16.3
DK1462,2025-08-17T23:00:00Z,0.0,16.7
DK1224,2026-02-27T23:00:00Z,0.0,2.9
DK1308,2026-03-28T23:00:00Z,0.0,-1.0
DK1812,2025-08-08T17:00:00Z,2.5,18.3
DK1252,2026-06-28T17:00:00Z,0.0,20.2
DK1462,2025-12-19T17:00:00Z,6.7,2.0
DK1035,2025-08-22T23:00:00Z,0.0,19.2
DK1406,2025-02-02T11:00:00Z,0.0,-0.3
DK1007,2026-02-21T11:00:00Z,0.0,2.8
DK1329,2025-05-04T17:00:00Z,0.0,8.1
DK1399,2026-01-29T05:00:00Z,0.0,2.2
DK1749,2026-06-27T17:00:00Z,0.0,19.1
DK1126,2025-10-01T05:00:00Z,3.0,11.0
DK1126,2025-08-16T23:00:00Z,4.8,15.5
DK1532,2025-03-17T23:00:00Z,0.0,5.4
DK1126,2026-06-20T11:00:00Z,0.0,15.5
DK1693,2026-04-06T05:00:00Z,0.0,7.4
DK1749,2025-07-17T17:00:00Z,2.0,17.3
DK1490,2026-01-19T17:00:00Z,0.0,-7.6
DK1749,2025-03-28T05:00:00Z,0.4,4.7
DK1567,2025-10-31T05:00:00Z,0.1,5.1
DK1819,2026-01-08T11:00:00Z,0.0,2.7
DK1287,2025-10-25T05:00:00Z,0.0,7.2
DK1301,2025-08-05T05:00:00Z,0.0,18.2
DK1651,2025-08-25T05:00:00Z,0.3,12.7
DK1280,2025-05-26T17:00:00Z,0.0,14.4
DK1077,2025-01-15T05:00:00Z,0.6,1.2
DK1000,2025-09-03T23:00:00Z,0.0,11.6
DK1630,2025-12-16T17:00:00Z,0.0,6.0
DK1770,2025-09-10T11:00:00Z,13.5,16.0
DK1371,2025-04-03T05:00:00Z,0.0,6.9
DK1392,2026-05-13T11:00:00Z,0.5,14.1
DK1693,2025-10-08T17:00:00Z,4.1,11.9
DK1686,2025-03-30T11:00:00Z,0.0,5.0
DK1581,2025-05-10T23:00:00Z,0.0,11.8
DK1105,2026-01-31T05:00:00Z,0.0,-2.9
DK1441,2025-03-02T11:00:00Z,4.4,6.1
DK1336,2025-02-11T11:00:00Z,0.0,6.2
DK1742,2025-05-15T05:00:00Z,0.0,8.9
DK1287,2025-02-10T23:00:00Z,0.0,-3.4
DK1623,2025-03-27T05:00:00Z,0.0,1.0
DK1301,2026-05-25T11:00:00Z,6.0,9.1
DK1567,2025-02-24T11:00:00Z,0.0,0.1
DK1651,2026-02-27T05:00:00Z,1.0,-0.2
DK1616,2025-04-18T05:00:00Z,0.0,8.6
DK1259,2025-07-22T23:00:00Z,0.0,15.0
DK1385,2025-08-20T17:00:00Z,0.0,17.9
DK1105,2026-03-17T11:00:00Z,0.0,6.2
DK1399,2025-12-16T05:00:00Z,0.0,0.1
DK1672,2026-04-29T11:00:00Z,0.0,11.3
DK1532,2026-06-27T11:00:00Z,0.5,18.1
DK1679,2025-01-04T11:00:00Z,0.0,2.3
DK1616,2025-08-20T11:00:00Z,0.0,20.0
DK1623,2026-05-19T17:00:00Z,0.0,11.7
DK1686,2025-11-09T17:00:00Z,0.0,11.0
DK1357,2026-06-04T17:00:00Z,0.0,11.0
DK1378,2025-04-27T05:00:00Z,0.0,10.7
DK1721,2025-04-22T17:00:00Z,1.0,12.5
DK1728,2026-04-25T05:00:00Z,0.0,7.6
DK1455,2025-07-16T05:00:00Z,0.5,17.4
DK1539,2025-11-02T17:00:00Z,0.0,5.7
DK1280,2025-04-11T17:00:00Z,0.0,9.7
DK1714,2025-12-18T11:00:00Z,0.0,5.8
DK1826,2026-05-04T05:00:00Z,10.4,7.9
DK1259,2025-09-09T05:00:00Z,0.0,11.3
DK1329,2025-10-28T05:00:00Z,4.6,3.6
DK1084,2025-10-15T23:00:00Z,0.3,10.8
DK1497,2025-01-05T23:00:00Z,0.0,-4.0
DK1420,2026-04-29T23:00:00Z,0.3,11.4
DK1630,2025-10-11T05:00:00Z,0.0,8.3
DK1546,2025-04-20T05:00:00Z,0.0,6.6
DK1021,2025-02-05T17:00:00Z,1.7,2.3
DK1161,2025-05-09T11:00:00Z,13.9,7.5
DK1091,2025-10-25T05:00:00Z,0.0,6.8
DK1560,2025-10-11T23:00:00Z,0.0,4.3
DK1581,2026-04-28T17:00:00Z,0.0,10.8
DK1441,2025-11-14T17:00:00Z,0.0,8.0
DK1616,2025-11-12T11:00:00Z,0.8,10.5
DK1098,2025-07-21T05:00:00Z,0.0,16.5
DK1609,2025-11-01T05:00:00Z,21.7,8.0
DK1294,2026-03-06T23:00:00Z,0.0,-2.3
DK1357,2025-08-20T11:00:00Z,0.0,18.3
DK1595,2024-12-31T23:00:00Z,0.0,-2.1
DK1679,2026-04-27T11:00:00Z,0.0,13.6
DK1609,2025-11-03T05:00:00Z,0.0,8.6
DK1273,2025-01-01T17:00:00Z,0.0,-1.0
DK1140,2026-06-04T17:00:00Z,0.0,13.2
DK1812,2025-03-27T05:00:00Z,0.0,5.6
DK1336,2025-05-15T23:00:00Z,0.9,7.1
DK1182,2025-12-17T23:00:00Z,0.0,-0.7
DK1805,2025-12-16T23:00:00Z,0.0,2.9
DK1539,2026-05-21T11:00:00Z,0.0,11.7
DK1644,2026-01-23T17:00:00Z,0.0,1.0
DK1560,2025-02-26T05:00:00Z,0.0,1.1
DK1273,2025-09-02T23:00:00Z,11.9,15.7
DK1161,2025-10-12T05:00:00Z,0.0,7.4
DK1427,2026-05-17T05:00:00Z,0.0,11.7
DK1777,2025-06-05T17:00:00Z,0.0,15.9
DK1630,2026-03-14T17:00:00Z,0.0,2.3
DK1322,2025-03-04T05:00:00Z,-999.0,3.6
DK1441,2025-07-17T05:00:00Z,1.1,15.4
DK1462,2025-07-23T05:00:00Z,0.0,18.4
DK1420,2025-04-13T17:00:00Z,0.0,6.6
DK1196,2026-06-02T05:00:00Z,1.1,13.0
DK1721,2025-04-30T05:00:00Z,1.9,8.6
DK1147,2025-09-03T05:00:00Z,0.0,11.4
DK1567,2025-07-11T05:00:00Z,0.6,15.0
DK1028,2026-04-21T11:00:00Z,0.0,5.5
DK1826,2025-06-27T17:00:00Z,1.1,19.8
DK1630,2026-02-11T05:00:00Z,32.1,0.1
DK1196,2025-02-01T17:00:00Z,15.5,-0.6
DK1525,2025-01-13T11:00:00Z,1.1,0.6
DK1035,2025-02-08T05:00:00Z,0.0,0.4
DK1504,2026-05-02T05:00:00Z,2.5,9.9
DK1826,2026-02-04T11:00:00Z,2.9,0.7
DK1469,2025-09-27T11:00:00Z,6.3,14.9
DK1252,2026-04-26T11:00:00Z,9.2,13.0
DK1637,2025-11-04T17:00:00Z,3.9,10.1
DK1007,2025-01-07T05:00:00Z,0.0,0.3
DK1371,2025-09-10T17:00:00Z,0.0,13.1
DK1784,2026-06-22T23:00:00Z,0.0,12.8
DK1427,2025-01-18T23:00:00Z,5.6,-4.6
DK1763,2025-03-13T17:00:00Z,0.0,4.4
DK1805,2026-03-01T23:00:00Z,0.0,1.7
DK1651,2025-08-06T17:00:00Z,0.0,16.9
DK1567,2025-10-08T23:00:00Z,0.0,9.9
DK1154,2025-01-16T11:00:00Z,0.0,-0.7
DK1644,2026-03-23T17:00:00Z,0.0,5.6
DK1406,2026-04-19T05:00:00Z,0.0,9.9
DK1420,2026-01-16T05:00:00Z,0.0,-2.5
DK1595,2025-05-06T23:00:00Z,0.0,6.3
DK1070,2026-01-04T05:00:00Z,3.3,-0.7
DK1070,2025-06-04T05:00:00Z,0.0,15.9
DK1434,2025-11-30T23:00:00Z,5.5,-3.8
DK1728,2025-04-23T23:00:00Z,0.0,6.0
DK1413,2025-05-25T23:00:00Z,0.0,10.0
DK1084,2025-10-02T17:00:00Z,0.0,11.3
DK1700,2025-11-05T05:00:00Z,0.0,0.4
DK1140,2025-09-20T11:00:00Z,0.0,13.5
DK1420,2025-11-26T05:00:00Z,4.0,5.6
DK1420,2025-01-07T17:00:00Z,0.8,2.0
DK1126,2025-04-28T23:00:00Z,0.0,8.6
DK1455,2026-05-12T23:00:00Z,0.0,10.4
DK1497,2025-11-24T17:00:00Z,0.0,4.2
DK1427,2025-09-12T05:00:00Z,0.0,12.5
DK1770,2025-01-02T11:00:00Z,0.0,-0.4
DK1245,2025-07-21T17:00:00Z,0.0,18.2
DK1455,2025-04-07T23:00:00Z,0.0,5.8
DK1679,2025-11-01T05:00:00Z,0.0,9.1
DK1469,2026-02-11T11:00:00Z,0.0,4.7
DK1826,2025-04-12T05:00:00Z,0.0,7.5
DK1441,2025-07-11T11:00:00Z,4.8,18.1
DK1413,2025-09-17T23:00:00Z,0.0,9.6
DK1483,2025-12-29T23:00:00Z,2.0,0.0
DK1728,2025-11-13T05:00:00Z,7.7,-1.1
DK1749,2025-03-04T05:00:00Z,0.0,5.7
DK1784,2025-01-25T17:00:00Z,0.0,-2.0
DK1126,2025-09-23T05:00:00Z,1.2,10.3
DK1791,2026-02-13T17:00:00Z,0.0,-3.2
DK1098,2025-10-19T11:00:00Z,11.2,9.7
DK1224,2025-10-23T17:00:00Z,6.5,9.1
DK1812,2025-12-18T11:00:00Z,0.0,3.3
DK1399,2025-11-02T23:00:00Z,0.6,5.8
DK1791,2026-04-23T11:00:00Z,0.1,10.9
DK1119,2025-01-30T05:00:00Z,0.0,-6.8
DK1805,2025-07-24T17:00:00Z,1.2,12.8
DK1399,2025-08-11T05:00:00Z,8.9,14.3
DK1210,2026-03-30T23:00:00Z,0.3,4.6
DK1000,2026-02-23T11:00:00Z,2.6,5.5
DK1364,2026-03-09T05:00:00Z,0.0,3.0
DK1700,2025-05-08T17:00:00Z,1.0,10.8
DK1511,2025-11-01T05:00:00Z,1.3,8.8
DK1455,2026-01-13T23:00:00Z,3.1,1.9
DK1441,2025-10-20T17:00:00Z,0.0,8.1
DK1413,2025-05-03T05:00:00Z,8.9,8.7
DK1014,2025-12-11T17:00:00Z,0.0,-1.3
DK1721,2025-12-31T23:00:00Z,7.0,-2.2
DK1000,2026-01-08T23:00:00Z,0.4,-1.2
DK1175,2025-11-28T05:00:00Z,0.0,2.1
DK1308,2025-07-28T17:00:00Z,2.4,17.7
DK1098,2025-04-02T11:00:00Z,0.6,10.4
DK1441,2025-06-04T23:00:00Z,0.0,12.0
DK1462,2025-08-14T05:00:00Z,0.0,21.3
DK1406,2025-04-16T23:00:00Z,1.2,4.1
DK1469,2025-07-21T23:00:00Z,8.4,14.7
DK1448,2025-05-27T11:00:00Z,1.4,16.7
DK1434,2026-04-17T17:00:00Z,0.0,7.8
DK1819,2026-03-06T23:00:00Z,0.0,3.2
DK1217,2026-02-12T17:00:00Z,0.0,-3.0
DK1308,2025-05-12T23:00:00Z,0.0,11.7
DK1665,2025-12-29T05:00:00Z,0.0,-0.9
DK1217,2025-02-14T23:00:00Z,8.4,0.0
DK1105,2025-11-29T11:00:00Z,4.1,3.8
DK1721,2025-03-01T11:00:00Z,0.0,2.9
DK1539,2025-04-08T05:00:00Z,11.6,8.0
DK1707,2026-06-08T05:00:00Z,0.0,14.6
DK1462,2026-05-25T05:00:00Z,1.2,11.7
DK1392,2026-01-04T17:00:00Z,0.0,-4.0
DK1000,2025-01-27T11:00:00Z,0.0,3.1
DK1147,2025-07-13T23:00:00Z,2.5,15.8
DK1147,2025-08-27T17:00:00Z,0.0,19.5
DK1287,2025-04-04T05:00:00Z,1.0,6.6
DK1021,2025-07-29T11:00:00Z,7.5,20.0
DK1427,2025-11-05T11:00:00Z,0.0,4.7
DK1595,2025-11-16T23:00:00Z,0.2,0.2
DK1434,2025-05-26T11:00:00Z,0.0,15.3
DK1784,2026-03-02T11:00:00Z,0.0,6.6
DK1630,2025-11-30T05:00:00Z,8.1,4.7
DK1294,2025-12-31T05:00:00Z,0.0,-4.6
DK1077,2025-04-04T23:00:00Z,0.0,2.0
DK1308,2025-07-22T11:00:00Z,0.0,17.8
DK1469,2026-01-20T17:00:00Z,0.0,0.4
DK1735,2026-01-10T23:00:00Z,0.1,-6.8
DK1196,2025-02-28T05:00:00Z,0.0,3.6
DK1784,2026-01-02T23:00:00Z,0.0,0.1
DK1049,2025-06-28T11:00:00Z,0.0,16.8
DK1126,2025-01-14T05:00:00Z,0.0,-1.9
DK1427,2025-01-19T11:00:00Z,0.0,1.9
DK1238,2025-03-28T23:00:00Z,0.0,7.2
DK1707,2025-04-15T17:00:00Z,0.0,6.5
DK1833,2025-03-07T17:00:00Z,0.0,1.6
DK1245,2025-07-11T05:00:00Z,0.0,19.9
DK1294,2025-06-06T11:00:00Z,1.2,19.8
DK1238,2025-12-11T11:00:00Z,0.0,2.6
DK1721,2025-07-31T17:00:00Z,3.5,13.6
DK1805,2026-02-17T05:00:00Z,0.0,-2.8
DK1364,2025-11-06T23:00:00Z,0.0,-2.9
DK1154,2025-04-23T17:00:00Z,0.0,10.3
DK1301,2026-03-14T17:00:00Z,2.9,7.6
DK1182,2025-07-22T23:00:00Z,2.0,12.4
DK1273,2025-04-17T11:00:00Z,0.0,12.0
DK1063,2025-12-22T23:00:00Z,0.0,-3.0
DK1546,2026-01-12T11:00:00Z,4.3,-0.2
DK1175,2025-04-16T17:00:00Z,0.0,9.9
DK1728,2026-03-18T11:00:00Z,0.0,5.3
DK1028,2026-04-18T23:00:00Z,0.0,4.5
DK1525,2025-03-30T11:00:00Z,0.0,5.4
DK1686,2026-03-13T05:00:00Z,0.0,1.8
DK1812,2026-05-03T11:00:00Z,0.0,12.9
DK1420,2026-04-23T05:00:00Z,3.6,6.9
DK1231,2026-05-04T05:00:00Z,1.3,12.5
DK1441,2026-02-12T11:00:00Z,0.0,-1.6
DK1161,2026-04-09T17:00:00Z,0.9,6.0
DK1336,2025-09-27T11:00:00Z,0.0,12.3
DK1007,2025-08-15T05:00:00Z,2.5,15.3
DK1245,2025-03-06T23:00:00Z,0.2,2.7
DK1343,2025-06-23T17:00:00Z,0.0,18.8
DK1392,2025-05-25T05:00:00Z,0.0,17.3
DK1469,2026-05-12T23:00:00Z,0.0,9.1
DK1441,2025-06-18T05:00:00Z,0.0,17.6
DK1028,2025-10-25T17:00:00Z,0.0,7.0
DK1707,2026-06-05T23:00:00Z,0.4,14.0
DK1567,2025-09-29T05:00:00Z,7.9,8.5
DK1798,2025-01-20T17:00:00Z,0.0,-0.7
DK1126,2025-10-22T11:00:00Z,0.0,7.8
DK1035,2026-04-28T11:00:00Z,0.4,11.1
DK1301,2025-12-07T17:00:00Z,3.4,7.4
DK1063,2025-08-23T17:00:00Z,-999.0,16.1
DK1140,2025-10-18T05:00:00Z,0.0,8.7
DK1161,2026-05-06T23:00:00Z,1.2,8.7
DK1763,2026-02-11T11:00:00Z,0.0,3.2
DK1000,2025-03-24T05:00:00Z,1.5,2.9
DK1385,2026-06-05T11:00:00Z,0.0,17.2
DK1042,2025-10-14T17:00:00Z,7.9,8.5
DK1378,2025-11-24T17:00:00Z,3.8,7.6
DK1168,2025-12-23T17:00:00Z,0.0,5.3
DK1651,2025-01-14T23:00:00Z,0.0,-7.9
DK1056,2025-09-10T17:00:00Z,0.0,13.4
DK1805,2025-07-09T05:00:00Z,0.0,16.9
DK1826,2026-02-07T11:00:00Z,-999.0,-1.0
DK1210,2025-10-29T11:00:00Z,2.1,7.4
DK1098,2025-08-07T17:00:00Z,0.0,15.4
DK1602,2026-01-23T11:00:00Z,0.0,2.3
DK1721,2026-03-14T17:00:00Z,0.0,4.2
DK1140,2025-10-30T11:00:00Z,2.4,10.4
DK1035,2025-12-28T11:00:00Z,0.0,-1.4
DK1161,2025-03-09T17:00:00Z,0.0,6.7
DK1651,2026-04-20T23:00:00Z,0.4,8.2
DK1623,2026-06-25T05:00:00Z,4.3,14.5
DK1651,2026-06-12T23:00:00Z,0.0,18.0
DK1560,2026-01-06T23:00:00Z,0.0,-2.1
DK1112,2026-06-15T05:00:00Z,0.0,16.5
DK1763,2025-03-20T05:00:00Z,0.0,5.6
DK1140,2025-04-08T11:00:00Z,0.0,11.2
DK1679,2026-05-21T17:00:00Z,0.0,15.2
DK1322,2025-11-27T11:00:00Z,0.0,3.5
DK1539,2025-09-13T05:00:00Z,0.0,14.2
DK1231,2025-05-06T05:00:00Z,0.0,14.1
DK1413,2025-03-17T11:00:00Z,0.0,4.5
DK1665,2025-01-19T11:00:00Z,2.5,3.5
DK1308,2026-01-26T17:00:00Z,0.0,-0.5
DK1763,2026-03-24T17:00:00Z,0.0,4.2
DK1378,2026-04-22T11:00:00Z,3.9,9.8
DK1672,2025-10-19T17:00:00Z,0.0,8.8
DK1728,2025-10-02T23:00:00Z,3.8,5.9
DK1441,2025-06-17T11:00:00Z,1.6,20.3
DK1826,2025-06-02T17:00:00Z,0.0,16.6
DK1112,2026-03-23T23:00:00Z,0.0,5.5
DK1434,2025-10-09T17:00:00Z,0.0,10.7
DK1280,2025-02-27T17:00:00Z,0.0,3.7
DK1728,2026-05-14T17:00:00Z,2.9,12.8
DK1210,2026-05-12T11:00:00Z,0.5,15.1
DK1532,2025-05-20T11:00:00Z,0.0,15.0
DK1784,2025-05-31T11:00:00Z,0.0,17.7
DK1357,2025-08-02T17:00:00Z,0.0,18.2
DK1350,2026-03-30T11:00:00Z,0.0,4.9
DK1350,2025-07-02T05:00:00Z,0.0,17.1
DK1700,2025-10-18T11:00:00Z,5.6,12.4
DK1028,2025-03-07T17:00:00Z,1.6,2.6
DK1518,2026-01-31T17:00:00Z,-999.0,-2.2
DK1112,2026-06-04T05:00:00Z,1.9,14.2
DK1035,2026-05-16T23:00:00Z,1.7,8.4
DK1805,2025-06-17T11:00:00Z,0.0,14.6
DK1371,2025-08-04T17:00:00Z,0.0,20.1
DK1077,2025-04-19T17:00:00Z,0.0,3.8
DK1826,2025-01-21T17:00:00Z,0.0,2.2
DK1812,2025-12-12T11:00:00Z,1.8,6.6
DK1448,2025-01-25T17:00:00Z,0.0,2.6
DK1483,2026-02-08T05:00:00Z,0.0,0.8
DK1042,2025-12-23T05:00:00Z,0.0,1.6
DK1609,2025-02-13T23:00:00Z,6.1,-1.0
DK1483,2025-03-07T11:00:00Z,3.0,3.7
DK1560,2025-03-10T05:00:00Z,0.0,-0.8
DK1413,2026-03-02T11:00:00Z,0.0,0.1
DK1833,2025-10-15T17:00:00Z,0.5,8.5
DK1280,2025-09-13T23:00:00Z,7.8,10.6
DK1567,2026-03-06T05:00:00Z,0.0,2.8
DK1819,2025-03-01T11:00:00Z,0.0,3.0
DK1203,2026-05-30T23:00:00Z,0.0,9.3
DK1070,2026-05-24T05:00:00Z,0.0,14.3
DK1343,2025-07-02T11:00:00Z,2.0,17.9
DK1805,2025-11-13T05:00:00Z,0.0,5.4
DK1532,2025-12-22T23:00:00Z,0.0,-0.7
DK1798,2025-11-24T23:00:00Z,0.0,-0.1
DK1182,2025-09-02T05:00:00Z,0.0,8.7
DK1259,2025-10-24T11:00:00Z,0.0,8.0
DK1798,2026-06-16T11:00:00Z,3.3,18.3
DK1343,2025-10-10T23:00:00Z,0.0,7.6
DK1826,2025-02-09T23:00:00Z,0.0,-3.5
DK1798,2026-06-28T17:00:00Z,3.5,18.3
DK1504,2026-02-08T23:00:00Z,0.0,5.2
DK1063,2025-01-07T05:00:00Z,5.0,-0.5
DK1805,2025-04-22T11:00:00Z,0.0,12.8
DK1350,2026-02-17T11:00:00Z,3.7,4.9
DK1441,2025-08-17T11:00:00Z,0.1,16.0
DK1385,2025-03-18T05:00:00Z,0.0,2.5
DK1714,2025-05-21T05:00:00Z,3.1,11.5
